district,address,boomTime,lat,lon,state_code
中正區,汀州路2段57號,105-6-25,25.0259505,121.5157145,553426900
中正區,和平西路2段與重慶南路3段口,105-6-17,25.0259477,121.5161987,553426900
中正區,羅斯福路2段與杭州南路2段口,105-6-17,25.0279581,121.52165829999998,553426907
中正區,重慶南路2段與南海路口,105-6-17,25.0469216,121.5128922,553926954
中正區,汀州路1段與泉州街口,105-6-21,25.026416,121.513381,553426900
中正區,中正橋與水源快速道路口,105-11-20,25.0182119,121.5238752,553226878
中正區,南昌路1段10巷,105-6-6,25.033140300000003,121.5154636,553626920
中正區,重慶南路3段與汀州路2段口,105-6-7,25.0259477,121.5161987,553426900
中正區,羅斯福路1段與林森南路口,105-6-7,25.0443223,121.523095,553826950
中正區,汀州路3段與師大路口,105-6-13,25.020207,121.526261,553326885
中正區,汀州路2段143號,105-6-13,25.0332565,121.5042912,553626917
中正區,汀州路1段225號,105-5-20,25.0294444,121.50799,553526908
中正區,重慶南路2段與南海路口,105-6-24,25.0469216,121.5128922,553926954
中正區,西藏路與惠安街口,105-6-4,25.0304569,121.5059534,553526910
中正區,汀州路3段與辛亥路1段口,105-6-7,25.020548,121.52607,553326886
中正區,辛亥路1段,105-6-8,25.0206895,121.5307601,553326887
中正區,莒光路與和平西路2段口,105-6-17,25.0312037,121.5078344,553526913
中正區,羅斯福路1段與愛國西路口,105-6-28,25.032729,121.51827,553526919
中正區,汀州路1段198巷,105-6-8,25.0279708,121.5091394,553426904
中正區,中華路2段與莒光路口,105-6-20,25.0341453,121.5055748,553626920
中正區,中華路2段315巷4弄,105-6-22,25.0280582,121.50687990000002,553426904
中正區,汀州路3段60巷,105-4-20,25.015236,121.53115859999998,553226871
中正區,古亭河濱公園,105-7-4,25.017993,121.523159,553226877
中正區,林森南路地下道,105-7-11,25.0354401,121.5201863,553626927
中正區,汀州路2段與牯嶺街口,105-7-13,25.0250289,121.5190458,553426898
中正區,和平西路1段與泉州街口,105-7-13,25.027539800000003,121.5147227,553426904
中正區,汀州路3段與羅斯福路4段52巷口,105-11-25,25.020548,121.52607,553326886
中正區,和平西路2段102號,105-7-14,25.0307354,121.5084771,553526912
中正區,和平西路2段與莒光路口,105-7-14,25.0304873,121.5094352,553526911
中正區,重慶南路3段與和平西路1段口,105-7-17,25.0273173,121.516015,553426904
中正區,泉州街95號,105-6-16,25.026831,121.514345,553426902
中正區,南昌路2段112號,105-6-16,25.0257837,121.5220567,553426901
中正區,中華路2段409巷,105-9-20,25.0262808,121.50877959999998,553426899
中正區,詔安街17號,105-11-24,25.0251016,121.5156804,553426897
中正區,中華路2段75巷9號,105-11-24,25.0343129,121.5063452,553626921
中正區,汀州路1段與三元街口,105-6-26,25.029956,121.509147,553526910
中正區,永福橋,105-6-27,25.0109143,121.5274082,553126856
中正區,羅斯福路1段22號,105-6-28,25.0189149,121.529717,553226882
中正區,羅斯福路4段90巷,105-7-3,25.0137708,121.53476770000002,553126867
中正區,三元街8號,105-7-5,25.0302776,121.5079466,553526910
中正區,廈門街114巷,105-11-24,25.0231022,121.5170438,553326892
中正區,汀州路3段與思源街口,105-11-29,25.0150984,121.5320247,553226870
中正區,重慶南路2段7巷與南昌路1段口,105-12-1,25.0329199,121.513234,553526919
中正區,羅斯福路3段316巷,105-12-10,25.0157507,121.5324719,553226873
中正區,中正橋,105-12-13,25.0194616,121.5157582,553326880
中正區,中華路2段與和平西路2段口,105-12-1,25.0304873,121.5094352,553526911
中正區,永福橋,105-12-2,25.0109143,121.5274082,553126856
中正區,汀州路2段261號,105-12-7,25.0228349,121.5234652,553326892
中正區,羅斯福路2段與和平西路1段口,105-12-8,25.0235023,121.5248336,553326895
中正區,重慶南路3段與和平西路1段口,105-12-8,25.0273173,121.516015,553426904
中正區,汀州路1段182號,105-11-21,25.0294444,121.50799,553526908
中正區,重慶南路3段62號,105-11-21,25.0267719,121.5159191,553426902
中正區,重慶南路2段與愛國西路口,105-11-23,25.0350177,121.5125975,553626924
中正區,和平西路1段109號,105-11-29,25.034263,121.5047083,553626920
中正區,重慶南路2段與南海路口,105-11-30,25.0469216,121.5128922,553926954
中正區,重慶南路3段與和平西路1段口,105-11-16,25.0273173,121.516015,553426904
中正區,博愛路與廣州街口,105-11-16,25.0347968,121.50561670000002,553626922
中正區,中正橋,105-11-16,25.0194616,121.5157582,553326880
中正區,羅斯福路4段6號,105-11-18,25.0158852,121.5328386,553226873
中正區,汀州路3段60巷1號,105-11-24,25.015336,121.531296,553226871
中正區,羅斯福路4段26號,105-11-24,25.0235628,121.5247994,553326895
中正區,廣州街與延平南路口,105-12-1,25.0356967,121.507738,553626925
中正區,南海路110號,105-12-1,25.0277345,121.5079786,553426903
中正區,羅斯福路1段與愛國西路口,105-12-2,25.032729,121.51827,553526919
中正區,愛國東路108號,105-12-7,25.0327826,121.5211708,553526920
中正區,愛國西路與南昌路1段口,105-12-9,25.029021,121.518466,553526909
中正區,羅斯福路2段與福州街口,105-12-13,25.029253,121.520584,553526910
中正區,重慶南路2段與南海路口,105-12-14,25.0469216,121.5128922,553926954
中正區,羅斯福路4段與基隆路口,105-12-17,25.0150172,121.53375859999998,553226870
中正區,羅斯福路1段與愛國西路口,105-12-17,25.032729,121.51827,553526919
中正區,和平西路1段2號2段,105-11-22,25.0267853,121.5217132,553426903
中正區,重慶南路2段與愛國西路口,105-11-22,25.0350177,121.5125975,553626924
中正區,水源快速道路,105-11-23,25.0182119,121.5238752,553226878
中正區,南昌路1段50-3號,105-11-23,25.0282089,121.5194264,553426907
中正區,永福橋,105-11-29,25.0109143,121.5274082,553126856
中正區,羅斯福路1段與南海路口,105-11-30,25.0189149,121.529717,553226882
中正區,泉州街34巷,105-12-7,25.024663600000004,121.5121405,553426895
中正區,羅斯福路2段與潮州街口,105-12-7,25.029251,121.521018,553526910
中正區,水源快速道路,105-12-12,25.0182119,121.5238752,553226878
松山區,基隆路1段30號,105-5-13,25.0501608,121.5695752,553926974
松山區,延壽街438號,105-4-12,25.0561374,121.55581709999998,554126983
松山區,南京東路4段與北寧路口,105-4-12,25.0510061,121.5523857,553926972
松山區,光復北路11巷,105-4-13,25.0499669,121.5601646,553926971
松山區,南京東路4段141號,105-5-8,25.0513121,121.5583259,554026974
松山區,敦化北路4巷與敦化北路口,105-4-18,25.0501034,121.5489454,553926969
松山區,民權東路4段與光復北路口,105-4-18,25.0618458,121.5545966,554226994
松山區,八德路4段101號,105-4-23,25.0487226,121.5611946,553926968
松山區,撫遠街與三民路180巷口,105-4-21,25.0626921,121.5660656,554226999
松山區,撫遠街與濱江街口,105-4-25,25.0707589,121.5640221,554427013
松山區,民生東路4段80巷15弄與健康路15巷口,105-5-9,25.0547164,121.5529106,554026980
松山區,健康路325巷6弄,105-5-12,25.055003,121.5683162,554026984
松山區,八德路4段106巷8弄,105-5-17,25.0470296,121.560744,553926964
松山區,南京東路3段256巷20弄8號,105-4-12,25.0506,121.54502,553926969
松山區,民生東路4段與光復北路口,105-4-1,25.0580788,121.555653,554126987
松山區,濱江街375號,105-4-26,25.0725749,121.5529999,554427013
松山區,民權東路5段,105-5-3,25.0631778,121.5659147,554226999
松山區,復興北路與民生東路3段口,105-5-13,25.057446,121.545263,554126984
松山區,南京東路5段123巷,105-5-13,25.0527759,121.5608071,554026977
松山區,民權東路5段,105-5-14,25.0631778,121.5659147,554226999
松山區,寶清街73號,105-4-20,25.051954,121.568464,554026977
松山區,南京東路5段330號,105-4-25,25.051091,121.568796,553926975
松山區,市民大道4段223號,105-5-4,25.0446509,121.5443093,553826955
松山區,八德路4段503號,105-5-12,25.0500304,121.571757,553926974
松山區,八德路4段622號,105-5-5,25.049850600000006,121.5739031,553926974
松山區,饒河街111號,105-5-10,25.0505422,121.5741698,553926975
松山區,敦化南路1段100巷與市民大道4段口,105-5-11,25.0462107,121.5476123,553826960
松山區,八德路4段與東興路口,105-5-18,25.04908,121.5656794,553926970
松山區,塔悠路與延壽街口,105-4-26,25.0573415,121.5692504,554126989
松山區,敦化北路238巷29號,105-5-7,25.0607647,121.5481807,554226991
松山區,敦化北路與民生東路4段口,105-5-12,25.0576536,121.5377741,554126982
松山區,光復南路50號,105-5-13,25.045882100000004,121.557502,553826961
松山區,松河街3號,105-5-13,25.0508435,121.5719248,553926976
松山區,市民大道5段與虎林街口,105-5-13,25.0495387,121.5761624,553926974
松山區,復興北路與興安街口,105-5-2,25.056231,121.544711,554126981
松山區,民生東路4段80巷,105-5-3,25.0572197,121.5530257,554126985
松山區,八德路3段與光復北路口,105-5-13,25.0483155,121.55764779999998,553926967
松山區,民生東路4段78號,105-3-12,25.05782,121.552796,554126986
松山區,寧安街與南京東路4段口,105-2-29,25.051523100000004,121.5551025,554026973
松山區,八德路4段與松山路口,105-2-28,25.0480174,121.55808020000002,553926966
松山區,富錦街574巷,105-2-29,25.0629037,121.5676179,554226999
松山區,撫遠街與富錦街口,105-3-1,25.059801,121.550231,554126989
松山區,光復北路11巷35號,105-3-5,25.050152,121.559898,553926971
松山區,八德路3段1號,105-3-5,25.0482522,121.5547285,553926966
松山區,市民高架道,105-3-6,25.0444677,121.5534735,553826957
松山區,民權東路3段140巷,105-3-7,25.0609942,121.5466488,554226991
松山區,健康路174號,105-3-14,25.0536443,121.5585469,554026979
松山區,民族東路668巷,105-3-3,25.0645769,121.5462422,554226998
松山區,敦化北路155巷66弄,105-3-6,25.0547594,121.5507916,554026979
松山區,市民大道4段與東寧路口,105-3-7,25.0446973,121.5527378,553826957
松山區,南京東路5段299號,105-3-8,25.0518205,121.5574435,554026974
松山區,南京東路5段291巷3號,105-3-9,25.05181,121.5662596,554026976
松山區,寶清街105巷與南京東路5段389巷口,105-3-9,25.0514721,121.5691947,554026976
松山區,八德路4段797號,105-3-20,25.0480174,121.55808020000002,553926966
松山區,塔悠路36號,105-3-22,25.0506804,121.5709296,553926975
松山區,敦化南路1段21號,105-3-25,25.047677,121.549351,553926963
松山區,民權東路3段149號,105-3-27,25.062557100000006,121.5411432,554226993
松山區,南京東路3段與復興北路口,105-3-5,25.0517722,121.5441207,554026971
松山區,民生東路5段260巷與新東街20巷口,105-3-5,25.0592564,121.566588,554126992
松山區,南京東路4段與健康路口,105-3-10,25.0513719,121.553045,554026973
松山區,民權東路3段108號,105-2-28,25.0619448,121.5449859,554226992
松山區,八德路4段315號,105-4-11,25.0492486,121.5668639,553926971
松山區,八德路4段226號,105-3-1,25.0487721,121.5649749,553926969
松山區,市民大道6段與松山路口,105-3-1,25.0497215,121.5715994,553926973
松山區,市民大道4段223號,105-1-31,25.0446509,121.5443093,553826955
松山區,南京東路4段與北寧路口,105-4-22,25.0510061,121.5523857,553926972
松山區,八德路4段10號,105-3-24,25.0480174,121.55808020000002,553926966
松山區,市民高架道,105-3-24,25.0444677,121.5534735,553826957
松山區,民生東路5段81號,105-3-28,25.0587264,121.5588276,554126989
松山區,松河街70號,105-3-28,25.050788,121.5740679,553926976
松山區,健康路與延壽街330巷口,105-3-28,25.0540287,121.560477,554026980
松山區,八德路3段12巷,105-3-23,25.0464804,121.5507157,553826961
松山區,復興北路與敦化北路4巷口,105-4-6,25.0502706,121.5445456,553926968
松山區,寶清街22-1號,105-4-11,25.0509604,121.5684178,553926975
松山區,八德路3段10號,105-4-10,25.0480926,121.5504656,553926965
松山區,南京東路5段123巷2弄,105-4-18,25.0520723,121.56139840000002,554026976
松山區,民權東路4段與敦化北路口,105-4-18,25.0616454,121.5528463,554226994
松山區,市民大道5段與基隆路1段口,105-4-29,25.0386999,121.5629463,553726945
松山區,南京東路4段與北寧路口,105-4-7,25.0510061,121.5523857,553926972
松山區,南京東路5段250巷與南京東路5段250巷18弄口,105-4-10,25.0499982,121.56614779999998,553926972
松山區,民生東路5段34號,105-4-25,25.0582303,121.5568732,554126988
松山區,八德路4段337號,105-4-29,25.0493277,121.5675622,553926971
松山區,八德路4段48號,105-4-25,25.0482116,121.559564,553926967
松山區,健康路35巷,105-4-20,25.0547457,121.5540044,554026980
松山區,八德路4段與松山路口,105-3-1,25.0480174,121.55808020000002,553926966
松山區,民生東路3段與敦化北路口,105-3-29,25.0577772,121.5490506,554126985
松山區,撫遠街405巷,105-4-1,25.0672,121.56699070000002,554327007
松山區,塔悠路與撫遠街口,105-4-2,25.066431100000006,121.5678374,554327006
松山區,復興北路183號,105-4-10,25.0550348,121.54442,554026978
松山區,民權東路3段106巷,105-4-14,25.0604568,121.5448915,554226990
松山區,民權東路5段與撫遠街口,105-5-10,25.0631778,121.5659147,554226999
松山區,撫遠街與塔悠路口,105-4-5,25.066431100000006,121.5678374,554327006
松山區,敦化北路244巷與敦化北路244巷6弄口,105-4-22,25.0610631,121.5468733,554226991
松山區,撫遠街與民生東路5段口,105-4-27,25.0592888,121.5683318,554126992
松山區,南京東路5段8號,105-4-29,25.0512298,121.5583746,554026973
松山區,南京東路5段291巷,105-4-17,25.0528642,121.566169,554026979
松山區,民權東路5段與撫遠街口,105-4-21,25.0631778,121.5659147,554226999
松山區,富錦街與新中街口,105-4-30,25.060599,121.560697,554226993
松山區,松河街230號,105-5-6,25.0516951,121.57831740000002,554026979
松山區,市民大道5段與光復南路口,105-4-10,25.0436921,121.5606419,553826957
松山區,南京東路3段303巷7弄,105-5-3,25.0528847,121.5461363,554026974
松山區,南京東路4段120巷19弄與南京東路4段158巷口,105-4-24,25.051152,121.550072,554026971
松山區,光復北路11巷81號,105-4-28,25.050321,121.5615527,553926972
松山區,敦化北路與民生東路3段口,105-4-20,25.0577772,121.5490506,554126985
松山區,南京東路4段與光復北路口,105-5-8,25.0517921,121.5577783,554026975
松山區,復興北路141巷,105-5-12,25.0533035,121.54460690000002,554026975
松山區,健康路325巷5弄與延壽街72巷口,105-4-29,25.054823000000006,121.5670629,554026983
松山區,健康路325巷25弄與健康路325巷口,105-5-6,25.054823000000006,121.5670629,554026983
松山區,市民大道4段與延吉街口,105-5-8,25.0441197,121.5542686,553826956
松山區,撫遠街,105-5-5,25.0632459,121.5659894,554227000
松山區,長安東路2段221號,105-4-29,25.0483907,121.5449741,553926964
松山區,南京東路5段與塔悠路口,105-4-30,25.050876100000004,121.5706384,553926975
松山區,八德路4段50號,105-4-26,25.0482541,121.5594594,553926967
松山區,民生東路5段204號,105-4-27,25.0582611,121.5649113,554126990
松山區,延壽街422號,105-4-30,25.0562242,121.5564331,554126984
松山區,八德路3段36號,105-5-3,25.0489119,121.5621342,553926969
松山區,新東街30巷,105-5-7,25.0594909,121.56713700000002,554126993
松山區,八德路3段199巷1弄,105-5-7,25.0487438,121.5567036,553926967
松山區,市民大道5段與光復南路口,105-4-25,25.0436921,121.5606419,553826957
松山區,南京東路4段與寧安街口,105-4-30,25.0499804,121.5545687,553926970
松山區,復興北路361巷,105-5-5,25.0604508,121.5456489,554226990
松山區,復興北路與敦化北路4巷口,105-5-6,25.0502706,121.5445456,553926968
松山區,民生東路4段與敦化北路口,105-5-6,25.0578193,121.5497824,554126985
松山區,中坡北路與市民大道6段口,105-5-6,25.0492532,121.5802685,553926974
松山區,復興北路,105-5-7,25.0570525,121.54423020000002,554126983
松山區,復興北路141巷與慶城街口,105-5-12,25.0533359,121.5448101,554026975
松山區,市民大道4段與延吉街口,105-5-13,25.0441197,121.5542686,553826956
松山區,富錦街466號,105-4-27,25.0606579,121.562487,554226994
松山區,復興北路427巷,105-5-2,25.0633399,121.5457921,554226995
松山區,八德路3段與敦化南路1段口,105-5-4,25.047677,121.549351,553926963
松山區,延壽街330巷與三民路43巷口,105-4-22,25.055299,121.561624,554026983
松山區,延壽街330巷17弄與健康路185巷口,105-4-23,25.054204,121.5616,554026981
松山區,南京東路5段與塔悠路口,105-4-24,25.050876100000004,121.5706384,553926975
松山區,新中街52巷,105-5-3,25.0615262,121.56086,554226995
松山區,八德路3段12巷51弄19號,105-5-5,25.0462687,121.5515725,553826961
松山區,光復北路與健康路口,105-5-12,25.052505,121.557124,554026976
松山區,復興北路,105-5-14,25.0570525,121.54423020000002,554126983
松山區,復興北路57號,105-5-10,25.050593,121.5442261,553926969
松山區,健康路325巷6號,105-5-14,25.0549083,121.5672407,554026983
松山區,復興北路97號,105-5-14,25.0525835,121.5444551,554026973
松山區,南京東路3段338巷,105-5-2,25.0509485,121.5475272,553926970
松山區,八德路4段217號,105-5-7,25.049036,121.5642647,553926970
松山區,八德路4段383號,105-5-16,25.0494218,121.5684684,553926972
松山區,民生東路3段127巷6號,105-4-15,25.0585142,121.54740590000002,554126986
松山區,光復北路11巷與南京東路5段66巷口,105-4-19,25.0499669,121.5601646,553926971
松山區,塔悠路205號,105-4-20,25.0584416,121.5694876,554126991
松山區,八德路4段與吉祥路口,105-4-26,25.048463,121.558939,553926967
松山區,八德路4段344號,105-5-3,25.0491432,121.56838229999998,553926971
松山區,光復北路165巷,105-3-26,25.057313600000004,121.5562562,554126986
松山區,撫遠街與民權東路5段口,105-3-30,25.0631778,121.5659147,554226999
松山區,南京東路4段158巷,105-4-18,25.0505587,121.5563732,553926971
松山區,市民大道6段與虎林街口,105-3-11,25.0491756,121.5760079,553926973
松山區,民權東路5段3號,105-3-17,25.0633108,121.5649095,554227000
松山區,南京東路4段與健康路口,105-3-18,25.0513719,121.553045,554026973
松山區,延壽街330巷,105-3-23,25.055287600000003,121.5603492,554026983
松山區,松河街136號,105-3-18,25.0511112,121.5755903,554026977
松山區,民生東路3段與復興北路口,105-3-25,25.0576972,121.5440497,554126984
松山區,門往麥帥一橋,105-3-27,25.0560365,121.571583,554126987
松山區,南京東路5段66巷2弄13號,105-4-14,25.0508487,121.560024,553926973
松山區,八德路4段與虎林街口,105-2-28,25.0500762,121.5760012,553926975
松山區,南京東路3段335巷,105-3-4,25.0526337,121.547568,554026974
松山區,復興北路427巷,105-3-12,25.0633399,121.5457921,554226995
松山區,南京東路4段102號,105-1-10,25.051152,121.550072,554026971
松山區,民權東路5段與撫遠街口,105-3-22,25.0631778,121.5659147,554226999
松山區,南京東路4段,105-4-2,25.051595,121.5532041,554026973
松山區,光復北路11巷,105-3-9,25.0499669,121.5601646,553926971
松山區,敦化北路155巷13號,105-3-27,25.0541641,121.5506487,554026978
松山區,敦化北路與民生東路4段口,105-3-31,25.0576536,121.5377741,554126982
松山區,民生東路5段與三民路口,105-4-1,25.0581415,121.5638463,554126989
松山區,健康路185巷與延壽街330巷7弄口,105-4-1,25.0553651,121.5613827,554026983
松山區,松山路與市民大道5段口,105-4-2,25.0497091,121.5716567,553926973
松山區,八德路4段335號,105-3-9,25.0492582,121.56736229999998,553926971
松山區,饒河街35號,105-3-17,25.0501559,121.5726272,553926974
松山區,撫遠街453號,105-3-26,25.0704918,121.566219,554427013
松山區,塔悠路,105-3-27,25.0597861,121.5693497,554126994
松山區,民生東路4段133號,105-3-29,25.0584809,121.5548551,554126988
松山區,復興南路1段19號,105-3-20,25.0326021,121.5438699,553526924
松山區,民權東路4段100號,105-3-24,25.061746,121.556427,554226995
松山區,民權東路5段1號,105-3-25,25.0631782,121.5642857,554226999
松山區,民生東路3段122號,105-3-29,25.05744,121.545405,554126984
松山區,八德路3段12巷51弄35號,105-4-6,25.046273100000004,121.5522372,553826961
松山區,松河街38號,105-4-8,25.0507387,121.5732944,553926976
松山區,復興北路與民族東路口,105-3-16,25.0663955,121.5442496,554327001
松山區,八德路3段8巷與市民大道4段口,105-3-21,25.0448862,121.54967279999998,553826957
松山區,南京東路4段180號,105-3-25,25.051262,121.557026,554026973
松山區,八德路3段12巷16弄21號,105-3-26,25.0469857,121.5497668,553926962
松山區,民生東路與三民路口,105-1-4,25.0581415,121.5638463,554126989
松山區,復興北路57號,105-4-9,25.050593,121.5442261,553926969
松山區,市民大道4段與敦化南路1段口,105-3-5,25.0446509,121.5443093,553826955
松山區,八德路4段295巷,105-1-26,25.0493202,121.5662021,553926971
松山區,南京東路4段55-1號,105-3-23,25.0518779,121.5524142,554026973
松山區,市民大道4段與光復南路口,105-3-10,25.0443562,121.5550891,553826957
松山區,八德路4段147號,105-1-24,25.0480174,121.55808020000002,553926966
松山區,民權東路4段36號,105-1-29,25.061447,121.552871,554226993
松山區,市民大道與東寧路口,105-1-7,25.0472331,121.5630308,553926965
松山區,光復北路165巷,105-1-12,25.057313600000004,121.5562562,554126986
松山區,八德路4段318號,105-1-13,25.0490545,121.567722,553926971
松山區,富錦街與民生東路5段69巷口,105-2-3,25.059061,121.558394,554126990
松山區,八德路3段99巷與寧安街4巷口,105-1-19,25.0486484,121.5535691,553926967
松山區,光復北路190巷,105-1-5,25.0545536,121.5542986,554026980
松山區,南京東路5段291巷,105-2-2,25.0528642,121.566169,554026979
松山區,八德路3段12巷12巷,105-1-13,25.0464804,121.5507157,553826961
松山區,八德路4段72巷,105-1-18,25.047345,121.5602073,553926965
松山區,敦化北路222巷56號,105-1-22,25.0601313,121.5468728,554126989
松山區,市民大道與虎林街口,105-1-22,25.0495387,121.5761624,553926974
松山區,長安東路與復興北路口,105-1-25,25.0482545,121.5440207,553926964
松山區,民生東路與三民路口,105-1-25,25.0581415,121.5638463,554126989
松山區,松河街與八德路4段763巷口,105-1-25,25.0512189,121.57791670000002,554026978
松山區,延壽街125號,105-1-30,25.0570576,121.5645374,554126987
松山區,富錦街542號,105-3-15,25.061529,121.5662069,554226996
松山區,光復北路155巷,105-4-28,25.0554717,121.5564565,554026982
松山區,復興北路與八德路2段口,105-2-15,25.044745,121.533949,553826953
松山區,民權東路4段200號,105-1-22,25.0623873,121.5623038,554226997
松山區,光復北路與南京東路4段179巷3弄口,105-2-5,25.0520888,121.5565921,554026975
松山區,民權東路3段175巷,105-2-5,25.0621797,121.54804,554226994
松山區,民生東路3段135號,105-2-15,25.0580934,121.54845149999998,554126986
松山區,塔悠路與撫遠街389巷口,105-2-15,25.0652407,121.5678792,554327004
松山區,塔悠路218號,105-2-22,25.0590863,121.5694628,554126992
松山區,復興北路479巷,105-2-22,25.0648121,121.5450129,554326998
松山區,延壽街330巷17弄,105-2-26,25.0548315,121.5614358,554026982
松山區,三民路與新東街口,105-2-16,25.0592564,121.566588,554126992
松山區,南京東路3段與敦化北路口,105-3-7,25.0516603,121.5487353,554026972
松山區,敦化北路199巷,105-3-22,25.0565293,121.551027,554126983
松山區,市民大道4段123號,105-3-23,25.0448655,121.5498644,553826957
松山區,八德路2段,105-4-10,25.0474526,121.543458,553926962
松山區,八德路3段187號,105-4-14,25.0482164,121.5558979,553926966
松山區,八德路3段158巷與光復南路22巷口,105-4-23,25.0480876,121.5550616,553926966
松山區,三民路與新東街51巷口,105-3-24,25.0614899,121.5645702,554226996
松山區,市民大道4段與延吉街口,105-3-26,25.0441197,121.5542686,553826956
松山區,南京東路5段254號,105-4-1,25.051178,121.5663092,554026975
松山區,民權東路4段與敦化北路口,105-3-11,25.0616454,121.5528463,554226994
松山區,敦化北路與民生東路3段口,105-3-12,25.0577772,121.5490506,554126985
松山區,八德路4段與中坡北路口,105-3-16,25.050623,121.5801895,553926977
松山區,興安街與興安街174巷口,105-3-18,25.0552809,121.544679,554026979
松山區,南京東路5段286巷與南京東路5段250巷2弄口,105-3-22,25.0518205,121.5574435,554026974
松山區,松河街212號,105-3-14,25.051554100000004,121.577863,554026978
松山區,南京東路5段147巷,105-3-17,25.0528612,121.5620326,554026978
松山區,延吉街10巷,105-3-26,25.0472351,121.5532324,553926963
松山區,民權東路4段與新中街口,105-3-2,25.0595472,121.5604305,554126991
松山區,市民大道4段129號,105-3-10,25.0449644,121.5502007,553826957
松山區,南京東路3段256巷與長安東路2段口,105-3-16,25.050302,121.544848,553926968
松山區,濱江街430巷15號,105-3-24,25.07181,121.557728,554427013
松山區,光復北路11巷44號,105-4-2,25.049613,121.5595939,553926970
松山區,南京東路5段258號,105-4-14,25.0511456,121.5664877,554026975
松山區,民權東路3段211號,105-4-26,25.062557100000006,121.5411432,554226993
松山區,市民大道4段與光復南路66巷口,105-5-5,25.0444677,121.5534735,553826957
松山區,市民大道4段177號,105-3-13,25.0446509,121.5443093,553826955
松山區,松河街200號,105-3-14,25.05144,121.57726,554026978
松山區,八德路4段與基隆路1段口,105-3-17,25.0386999,121.5629463,553726945
松山區,復興北路427巷25號,105-3-21,25.0634225,121.54643090000002,554226996
松山區,南京東路5段與寶清街口,105-3-29,25.0513998,121.5642387,554026975
松山區,南京東路4段45號,105-3-30,25.051927,121.550757,554026973
松山區,八德路3段155巷,105-4-3,25.0489149,121.5550777,553926967
松山區,寶清街與南京東路5段291巷19弄口,105-3-22,25.0523836,121.5679845,554026978
松山區,八德路4段59號,105-3-24,25.0485182,121.5597629,553926968
松山區,民生東路4段80巷與光復北路230巷口,105-3-25,25.0562428,121.5529666,554126983
松山區,中坡北路與市民大道6段口,105-3-30,25.0492532,121.5802685,553926974
松山區,八德路3段12巷52弄與八德路3段8巷口,105-4-21,25.0460347,121.5496164,553826960
松山區,南京東路5段250巷18弄,105-4-22,25.0502242,121.5672256,553926973
松山區,八德路2段393號,105-2-4,25.0469709,121.5409188,553926960
松山區,民權東路5段與撫遠街口,105-2-6,25.0631778,121.5659147,554226999
松山區,八德路4段323號,105-3-30,25.0492189,121.5671137,553926971
松山區,敦化北路與八德路2段口,105-4-6,25.044745,121.533949,553826953
松山區,敦化北路,105-3-13,25.0564926,121.5492265,554126983
松山區,南京東路5段與光復北路口,105-3-14,25.0518205,121.5574435,554026974
松山區,八德路4段與松山路口,105-3-16,25.0480174,121.55808020000002,553926966
松山區,南京東路3段與南京東路3段282巷口,105-3-20,25.0517444,121.5457006,554026972
松山區,八德路4段245巷,105-3-21,25.050206600000006,121.5644404,553926972
松山區,復興北路與民權東路3段口,105-4-10,25.0624123,121.5438092,554226993
松山區,南京東路4段178號,105-4-14,25.051152,121.550072,554026971
松山區,南京東路5段312號,105-4-6,25.0511059,121.567913,554026975
松山區,民生東路5段69巷4弄12號,105-3-13,25.059764,121.558739,554126991
松山區,八德路3段155巷,105-3-13,25.0489149,121.5550777,553926967
松山區,延壽街35號,105-3-14,25.0573199,121.5678005,554126988
松山區,光復北路26巷,105-4-1,25.0489328,121.557288,553926968
松山區,民權東路4段與光復北路口,105-4-1,25.0618458,121.5545966,554226994
松山區,八德路3段12巷52弄與八德路3段8巷口,105-4-6,25.0460347,121.5496164,553826960
松山區,民權東路5段1號,105-4-12,25.0631782,121.5642857,554226999
松山區,八德路3段158巷與光復南路22巷口,105-4-1,25.0480876,121.5550616,553926966
松山區,南京東路5段123巷,105-4-6,25.0527759,121.5608071,554026977
松山區,南京東路4段,105-4-8,25.051595,121.5532041,554026973
松山區,光復北路11巷,105-4-19,25.0499669,121.5601646,553926971
松山區,南京東路5段261號,105-2-7,25.051599,121.565374,554026976
松山區,延壽街與健康路325巷口,105-2-3,25.0571659,121.5671234,554126988
松山區,民生東路3段107巷,105-2-24,25.0584972,121.5448508,554126986
松山區,市民大道6段105號,105-3-2,25.0495496,121.5764602,553926974
松山區,八德路3段與光復南路口,105-2-16,25.0483155,121.55764779999998,553926967
松山區,敦化北路與民生東路3段口,105-3-5,25.0577772,121.5490506,554126985
松山區,敦化南路1段7號,105-3-11,25.047677,121.549351,553926963
松山區,八德路4段401號與基隆路1段口,105-2-3,25.048815,121.569474,553926970
松山區,北寧路與寧安街60巷口,105-2-3,25.0514954,121.5546238,554026973
松山區,市民大道6段288號,105-2-10,25.045112600000003,121.5611756,553826960
松山區,南京東路5段337號,105-2-14,25.0515843,121.56752,554026976
松山區,敦化北路168號,105-2-25,25.05654,121.5484948,554126983
松山區,民權東路4段與敦化北路口,105-2-13,25.0616454,121.5528463,554226994
松山區,復興北路與長春路口,105-2-18,25.0540628,121.5443008,554026976
松山區,市民大道6段與松山路口,105-2-25,25.0497215,121.5715994,553926973
松山區,三民路3巷,105-3-2,25.0520392,121.5628296,554026976
